"bin_1","bin_2","bin_3","bin_4","bin_5","bin_6","bin_7","bin_8","bin_9","bin_10","bin_11","bin_12","bin_13","bin_14","bin_15","bin_16","bin_17","bin_18","bin_19","bin_20","bin_21","bin_22","bin_23","bin_24","bin_25","bin_26","bin_27","bin_28","bin_29","bin_30","bin_31","bin_32","bin_33","bin_34","bin_35","bin_36","bin_37","bin_38","bin_39","numpts","indvdID"
"0.2142170262","0.0196746104","0.0033455111","0.0010472551","0.0005763360","0.0005271711","0.0007318865","0.0013659291","0.0029077171","0.0059522639","0.0118498283","0.0245633046","0.0522916960","0.0756690240","0.0895512741","0.1019227023","0.1510781623","0.2053981060","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000",686,"MLBS00733B"
"0.161285862","0.018833866","0.004440009","0.002450477","0.002799652","0.005201266","0.011397856","0.020592131","0.020713709","0.018349747","0.017525857","0.022010918","0.036204583","0.073171900","0.135903105","0.220484707","0.205309066","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000",264,"MLBS00736"
"0.106834429","0.020721953","0.005707973","0.002633299","0.002074519","0.002596989","0.004469494","0.008416639","0.013615142","0.018664567","0.022499001","0.029603988","0.045312506","0.070638850","0.127787456","0.177794199","0.151806390","0.137139343","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000",646,"MLBS00738"
"0.070867262","0.022151563","0.010445612","0.007099806","0.005896900","0.005873391","0.007487939","0.012781350","0.026255286","0.055208803","0.090873632","0.086052346","0.076169050","0.072614640","0.081762290","0.125981621","0.237270479","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000",485,"MLBS00743"
"0.110675716","0.024562089","0.007675346","0.004053211","0.003588719","0.004660788","0.007117121","0.010534136","0.015598486","0.024529221","0.038527665","0.049569907","0.054815284","0.060461225","0.089292527","0.147179031","0.159696599","0.144146426","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000",485,"MLBS00744"
"0.11775269","0.03692389","0.02008946","0.01751840","0.01555593","0.01282052","0.01030581","0.01108184","0.01882360","0.04313221","0.08707319","0.12419863","0.08360154","0.05683706","0.06418379","0.09659859","0.13301135","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000",152,"MLBS00747"
"0.141332524","0.043653762","0.020819632","0.012742581","0.007763595","0.005122174","0.004224939","0.004995151","0.008787169","0.020943427","0.049174784","0.080564866","0.095358654","0.088234242","0.101523619","0.140825696","0.163974533","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000",477,"MLBS00749"
"0.209718265","0.033094789","0.010190538","0.005279023","0.003048111","0.002032229","0.001836796","0.002464146","0.004919961","0.012959306","0.031606659","0.046991732","0.068000295","0.129541037","0.188119559","0.141983042","0.086068984","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000",269,"MLBS00752"
"0.153372479","0.029010663","0.009850968","0.006299110","0.006206820","0.008059384","0.011781444","0.015566012","0.016912948","0.017595918","0.021439262","0.031674655","0.050775741","0.077643776","0.093484270","0.118048923","0.160719616","0.150297610","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000",628,"MLBS00754"
"0.186642767","0.038860695","0.014080841","0.008185368","0.006353928","0.005936071","0.006427692","0.007693577","0.009990161","0.014058269","0.021313894","0.033180659","0.047396513","0.068115483","0.093635696","0.126623314","0.146454321","0.127154551","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000",698,"MLBS00757"
"0.09929393","0.02810254","0.01330776","0.01088071","0.01176175","0.01266079","0.01224481","0.01131820","0.01194873","0.01687642","0.02952188","0.04809902","0.06617119","0.09467344","0.14504505","0.17481986","0.12319041","0.06643412","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000",759,"MLBS00764"
"0.118509279","0.037841738","0.016817620","0.010558335","0.008693945","0.008691169","0.009900825","0.012386962","0.017384239","0.026161352","0.039935882","0.058685285","0.075863360","0.085591485","0.087778721","0.097540581","0.104682742","0.089914290","0.057648155","0.034215473","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000",886,"MLBS00766"
"0.08605198","0.04246913","0.02778133","0.02382738","0.02317767","0.02337626","0.02378618","0.02413793","0.02434686","0.02415020","0.02320348","0.02266853","0.02352822","0.02815628","0.03831120","0.05343928","0.06858568","0.07758449","0.08434601","0.10176939","0.14209823","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000",1584,"MLBS00772"
"0.06321959","0.03280909","0.02176724","0.01879698","0.01923803","0.02111329","0.02377874","0.02779357","0.03209073","0.03506690","0.03495262","0.03130535","0.02716393","0.02753469","0.03447945","0.04909930","0.06705836","0.08053943","0.09614199","0.11445370","0.13328573","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000",1285,"MLBS00773"
"0.105390591","0.022396149","0.007481463","0.004179350","0.003508087","0.003836598","0.004744232","0.006036009","0.007573211","0.009792825","0.014670903","0.025636750","0.045161306","0.064828140","0.089684197","0.125757306","0.148760268","0.146560445","0.159757108","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000",313,"MLBS00780"
"0.117306641","0.041388356","0.019446475","0.012246949","0.009806404","0.009439769","0.010462942","0.012702821","0.015738120","0.019984626","0.025612445","0.031528655","0.037043800","0.041278724","0.044234869","0.052861908","0.071526467","0.098014064","0.119428684","0.116521550","0.091761838","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000",1368,"MLBS00781"
"0.140775307","0.049304448","0.022599847","0.013735121","0.010241309","0.008543769","0.007806010","0.007601748","0.007625381","0.008021556","0.009113703","0.011498772","0.016237477","0.026758344","0.048317620","0.077615742","0.100162769","0.114030829","0.116886187","0.105994115","0.080828652","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000",1104,"MLBS00788"
"0.14750372","0.05624903","0.03525981","0.03387969","0.03728618","0.04287629","0.04561732","0.04952570","0.05099623","0.04678915","0.03627841","0.02949990","0.03002936","0.04061977","0.06135244","0.08284388","0.08352551","0.05677779","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000",363,"MLBS00791"
"0.12597953","0.03787242","0.01911159","0.01630164","0.01913852","0.02580706","0.03592587","0.05144044","0.07600057","0.09786082","0.08371859","0.04310803","0.02500598","0.02695561","0.05162358","0.10390218","0.15469042","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000",317,"MLBS00797"
"0.08598754","0.03219101","0.01704678","0.01382760","0.01580456","0.02174702","0.03144387","0.04199664","0.04935710","0.05151891","0.04466625","0.03184868","0.02573460","0.02857928","0.04103443","0.06050467","0.07502629","0.08425831","0.09766679","0.11078989","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000",1586,"MLBS00798"
"0.157115367","0.043281144","0.017161538","0.010525166","0.008919202","0.008773867","0.008973595","0.009161216","0.009841088","0.011721212","0.015840076","0.024473966","0.041477929","0.066244741","0.082215114","0.085731730","0.081605322","0.083167833","0.097570567","0.126739668","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000",519,"MLBS00819"
"0.085645803","0.049879923","0.040245887","0.036145694","0.029494210","0.019065276","0.010511121","0.006756588","0.006168085","0.008276462","0.015003932","0.030959889","0.059220866","0.103739344","0.164941360","0.166282503","0.092930108","0.033914447","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000",925,"MLBS00820"
"0.134383960","0.064153701","0.038016641","0.024594026","0.015774572","0.010699925","0.008308643","0.007495539","0.007707022","0.009110038","0.011899667","0.016812350","0.026028657","0.042107872","0.061986861","0.070932111","0.070373222","0.069983027","0.080327829","0.099246761","0.121231409","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000",660,"MLBS00826"
"0.07973476","0.03724944","0.02090255","0.01438346","0.01212708","0.01272793","0.01621945","0.02320761","0.03293553","0.04115037","0.04287415","0.03769507","0.03148731","0.02823868","0.02904265","0.03387157","0.04478966","0.06322056","0.08785718","0.10562296","0.10402371","0.09109394","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000",943,"MLBS00827"
"0.09274823","0.04520954","0.02604630","0.01792924","0.01469164","0.01445950","0.01686297","0.02205444","0.02896670","0.03295956","0.03212264","0.02878640","0.02649695","0.02816090","0.03378808","0.04077974","0.05204472","0.07063726","0.08991741","0.09562690","0.09501369","0.08994714","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000",504,"MLBS00833"
"0.16111028","0.06453174","0.03340501","0.02043345","0.01409930","0.01184152","0.01253908","0.01483878","0.01590210","0.01404801","0.01206057","0.01232102","0.01661854","0.02821175","0.04913111","0.07337466","0.10231610","0.11171637","0.10076699","0.08502316","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000",350,"MLBS00834"
"0.257690317","0.064672911","0.023988926","0.012612651","0.008412081","0.006675600","0.006186902","0.006637893","0.007648375","0.008678535","0.009793691","0.011801225","0.017059401","0.029790774","0.050688648","0.067155156","0.078904349","0.095400359","0.112886890","0.121867415","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000",1735,"MLBS00838"
"0.212028441","0.064629801","0.027080328","0.013572483","0.007998762","0.005424674","0.004481142","0.004464246","0.004904336","0.005544629","0.006316418","0.007714148","0.011452131","0.022334315","0.050200957","0.090043049","0.087428293","0.073917917","0.096323468","0.165124508","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000",294,"MLBS00840"
"0.169368851","0.037047397","0.013526508","0.008375096","0.007327939","0.007824257","0.008569595","0.008579868","0.008105623","0.008324262","0.010020031","0.014962951","0.026025371","0.044959222","0.059224149","0.069327248","0.089367429","0.126035908","0.136961848","0.103874983","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000",336,"MLBS00842"
"0.220037977","0.064126540","0.026854611","0.015814617","0.010279919","0.006804160","0.005103324","0.004667635","0.005208943","0.006660818","0.009340478","0.014115843","0.023212918","0.039478015","0.054353065","0.057857464","0.065912018","0.089460357","0.125477305","0.146166955","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000",522,"MLBS00847"
"0.099392611","0.021932377","0.007237594","0.003806917","0.002850623","0.002806609","0.003358132","0.004432910","0.006437506","0.010190867","0.016970434","0.027877278","0.037883429","0.038346090","0.039474415","0.044943469","0.057868954","0.084603292","0.142362168","0.317862520","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000",374,"MLBS00853"
"0.134054407","0.032505857","0.014481837","0.011354630","0.010530086","0.009520565","0.008772071","0.007771274","0.006401952","0.005264274","0.005057828","0.006047211","0.008312754","0.011373440","0.016198807","0.023768419","0.042392790","0.082289127","0.174438273","0.361281697","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000",84,"MLBS00854"
"0.140908509","0.043090425","0.017698241","0.008743319","0.005648820","0.005203026","0.006590526","0.010127181","0.017362083","0.031316465","0.053654019","0.077130010","0.077841143","0.071419592","0.083298099","0.101633002","0.106217527","0.114828092","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000",576,"MLBS00859"
"0.116945044","0.051304065","0.027984368","0.018008651","0.011933453","0.008329706","0.006469523","0.005886170","0.006340846","0.008235451","0.012369310","0.018561864","0.023725508","0.031089959","0.043231313","0.050544922","0.045917755","0.043032205","0.056734139","0.094687906","0.136919199","0.172115079","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000",99,"MLBS01069"
"0.06847166","0.05128597","0.04333592","0.03971069","0.03412018","0.02600510","0.02035885","0.01834921","0.01871011","0.01988220","0.02079014","0.02117702","0.02202784","0.02434675","0.02878350","0.03494472","0.04235729","0.05152115","0.06112477","0.07622297","0.10649928","0.15541700","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000",1482,"MLBS01074"
"0.226109919","0.063842679","0.042478423","0.062172817","0.103659525","0.111443791","0.086944339","0.076968696","0.075958759","0.044533952","0.019227644","0.009633943","0.006500214","0.005398338","0.004737204","0.004780288","0.005922691","0.008886362","0.015609303","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000",121,"MLBS01075"
"0.12032958","0.04521619","0.02270819","0.01605252","0.01479475","0.01565994","0.01749138","0.02012735","0.02350487","0.02640832","0.02874789","0.03051399","0.03128362","0.03253858","0.03609288","0.04150667","0.04502416","0.04606263","0.05036027","0.06454361","0.10086984","0.16957219","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000",1187,"MLBS01080"
"0.16551450","0.05965345","0.03056778","0.02211995","0.01856156","0.01544375","0.01314311","0.01280801","0.01486453","0.01915590","0.02404752","0.02720665","0.02624548","0.02279365","0.02031473","0.02011515","0.02187489","0.02655958","0.03786336","0.06402120","0.11874297","0.21692982","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000",699,"MLBS01082"
"0.184573007","0.101347171","0.069276657","0.044721675","0.023084479","0.010728346","0.005422750","0.003359336","0.002672217","0.002719579","0.003432791","0.005123570","0.008578368","0.015323003","0.026890020","0.041757661","0.054748691","0.066891327","0.084555988","0.103960510","0.113685630","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000",2247,"MLBS01088A"
"0.195418660","0.089086567","0.062268811","0.053936279","0.036159324","0.021994494","0.011487684","0.005496794","0.002929671","0.001965889","0.001741508","0.002033069","0.003062758","0.006080282","0.015335973","0.040195630","0.073850436","0.093046265","0.118711407","0.138339799","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000",164,"MLBS01096"
"0.061480864","0.036907456","0.029436481","0.029763546","0.030073343","0.026050071","0.019591186","0.013446547","0.009698061","0.008445206","0.009134155","0.011208249","0.014346533","0.019880247","0.029296350","0.044112864","0.067387482","0.109190918","0.171191157","0.248968390","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000",456,"MLBS01098"
"0.095684106","0.036680313","0.017396785","0.010239352","0.007304744","0.006294522","0.006395948","0.007437519","0.009702299","0.013510160","0.018830219","0.025434003","0.034196156","0.046143920","0.061044743","0.075545499","0.079556194","0.073334546","0.069782169","0.076444041","0.097291368","0.129121962","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000",1229,"MLBS01099"
"0.126346999","0.041905229","0.018474743","0.011303155","0.008746072","0.007848389","0.007847326","0.008704636","0.010240724","0.012198252","0.015056002","0.020263398","0.030015570","0.043886376","0.062641162","0.073361822","0.067230470","0.062285163","0.069416338","0.102411629","0.158545544","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000",715,"MLBS01100"
"0.182213082","0.058740489","0.029136696","0.021932226","0.018996435","0.016314077","0.013279264","0.010619070","0.008724732","0.007646684","0.007869074","0.009946192","0.015076844","0.024987470","0.040081039","0.055424514","0.066957096","0.072541322","0.069906423","0.086181198","0.139884443","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000",731,"MLBS01103"
"0.29395005","0.05631355","0.04648292","0.05103380","0.05408161","0.08670977","0.10078352","0.10111714","0.07838020","0.06958589","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000",223,"MLBS01110"
"0.16359131","0.05421243","0.02606894","0.01854102","0.01691044","0.01819405","0.02146027","0.02461198","0.02672588","0.02972823","0.03378009","0.03870106","0.04721728","0.06015735","0.07290244","0.08858358","0.09995669","0.08553121","0.05296174","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000",1005,"MLBS01113"
"0.14618317","0.04425879","0.02397450","0.02188480","0.02492539","0.02998095","0.03537847","0.03838852","0.03979601","0.03788857","0.03458993","0.03410410","0.03923512","0.05826328","0.09087266","0.13359792","0.15516488","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000",877,"MLBS01115"
"0.356149381","0.048337204","0.013889110","0.006489952","0.003779359","0.002588381","0.002049814","0.001976633","0.002434325","0.003844796","0.007671359","0.016806715","0.030755942","0.043957287","0.055956735","0.083074103","0.123068144","0.122365422","0.072652090","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000",663,"MLBS01116"
"0.161371149","0.033436020","0.010558179","0.005583867","0.004517922","0.004866924","0.006243240","0.008304137","0.010577294","0.014080775","0.021779625","0.037315635","0.057718749","0.072417324","0.080985549","0.090664942","0.088077326","0.079938632","0.073676149","0.066913249","0.058604410","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000",519,"MLBS01117"
"0.05365318","0.03319921","0.02761554","0.03013528","0.03457695","0.03571014","0.03096522","0.02508290","0.02234796","0.02398153","0.03033001","0.04183074","0.05730861","0.07478464","0.09751055","0.11451227","0.09733734","0.07600023","0.06498473","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000",1113,"MLBS01119"
"0.11182945","0.04401822","0.02559657","0.02322274","0.02687191","0.03220837","0.03616150","0.03850942","0.04222249","0.04781681","0.05501960","0.06191596","0.07102565","0.08234867","0.08830655","0.08324612","0.06869716","0.05672326","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000",1156,"MLBS01121"
"0.19034456","0.05475157","0.02297864","0.01435359","0.01161050","0.01155328","0.01370805","0.01801320","0.02406255","0.03005173","0.03556683","0.04215348","0.05065988","0.05822153","0.06121830","0.05057723","0.04021768","0.03744267","0.04469100","0.05856761","0.06438088","0.06188421","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000",413,"MLBS01128"
"0.12638126","0.06304171","0.04534680","0.04255170","0.04078705","0.03700257","0.03215982","0.02814792","0.02578354","0.02416883","0.02416078","0.02719766","0.03542288","0.05038326","0.06569377","0.07001438","0.06813171","0.06453855","0.06159466","0.06103313","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000",1226,"MLBS01130"
"0.220128985","0.051593990","0.017810845","0.009023225","0.005506131","0.003432612","0.002418649","0.002092072","0.002237708","0.002905115","0.004521062","0.008816250","0.019954653","0.041269523","0.063840863","0.070501438","0.082910048","0.134580426","0.252837965","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000",595,"MLBS01133"
"0.132562647","0.066020606","0.045354226","0.038138654","0.030422217","0.019874504","0.011798287","0.007279304","0.005383951","0.005121271","0.006178578","0.008844504","0.013637887","0.022759698","0.040450244","0.067304174","0.099754084","0.137454357","0.137139321","0.102575281","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000",671,"MLBS01139"
